SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_4,adm2_3,adm2_7,adm2_6,adm2_2,adm2_1,adm2_10,adm2_5,adm2_8,adm2_9,adm2_11
8018,4242,2,37,21,1,1,NA,1545,1,11,0,0,0,0,0,0,0,0,0,0,1
8089,2797,2,24,29,1,1,NA,1350,1,8,0,0,0,0,0,0,0,0,1,0,0
8098,8460,2,36,22,5,1,NA,2449,0,6,0,0,0,1,0,0,0,0,0,0,0
8143,3780,2,25,12,4,1,NA,1502,0,10,0,0,0,0,0,0,1,0,0,0,0
8169,2017,2,36,15,3,1,NA,1979,0,3,0,1,0,0,0,0,0,0,0,0,0
8203,2143,2,47,25,1,1,NA,1821,1,7,0,0,1,0,0,0,0,0,0,0,0
8211,3087,2,69,20,2,0,NA,2245,0,9,0,0,0,0,0,0,0,0,0,1,0
8237,10965,2,34,18,4,1,NA,1227,0,1,0,0,0,0,0,1,0,0,0,0,0
8292,5325,2,65,14,6,0,NA,1029,0,10,0,0,0,0,0,0,1,0,0,0,0
8374,8690,2,32,22,1,1,NA,822,1,8,0,0,0,0,0,0,0,0,1,0,0
8377,3273,2,61,28,2,0,NA,1263,0,11,0,0,0,0,0,0,0,0,0,0,1
8382,11001,2,56,19,7,0,NA,1180,1,11,0,0,0,0,0,0,0,0,0,0,1
8385,9253,2,41,11,5,1,NA,1036,0,10,0,0,0,0,0,0,1,0,0,0,0
8386,5640,2,22,19,3,1,NA,652,0,6,0,0,0,1,0,0,0,0,0,0,0
8403,8095,2,72,21,6,0,NA,1151,0,10,0,0,0,0,0,0,1,0,0,0,0
8409,160,2,40,19,5,1,NA,1102,0,6,0,0,0,1,0,0,0,0,0,0,0
8413,2436,2,39,24,7,1,NA,1454,1,7,0,0,1,0,0,0,0,0,0,0,0
8447,2024,2,26,12,3,1,NA,935,0,1,0,0,0,0,0,1,0,0,0,0,0
8463,2319,2,24,5,6,1,NA,1357,0,6,0,0,0,1,0,0,0,0,0,0,0
8466,9977,2,18,16,1,1,NA,1428,1,7,0,0,1,0,0,0,0,0,0,0,0
8535,1018,2,63,21,6,0,NA,1385,0,10,0,0,0,0,0,0,1,0,0,0,0
8555,656,2,27,27,1,1,NA,2346,1,4,1,0,0,0,0,0,0,0,0,0,0
8566,5671,2,48,19,7,1,NA,1444,1,11,0,0,0,0,0,0,0,0,0,0,1
8599,10280,2,29,2,4,1,NA,2925,0,2,0,0,0,0,1,0,0,0,0,0,0
8606,4618,2,36,10,5,1,NA,2223,0,6,0,0,0,1,0,0,0,0,0,0,0
8611,8612,2,28,11,5,1,NA,680,0,10,0,0,0,0,0,0,1,0,0,0,0
8678,2148,2,32,20,2,1,NA,1474,0,9,0,0,0,0,0,0,0,0,0,1,0
8680,2709,2,24,18,7,1,NA,2373,1,9,0,0,0,0,0,0,0,0,0,1,0
8718,11821,2,70,14,5,0,NA,2246,0,5,0,0,0,0,0,0,0,1,0,0,0
8730,9933,2,66,19,6,0,NA,766,0,11,0,0,0,0,0,0,0,0,0,0,1
8737,5512,2,29,17,7,1,NA,1404,1,5,0,0,0,0,0,0,0,1,0,0,0
8772,8684,2,48,16,7,1,NA,1988,1,5,0,0,0,0,0,0,0,1,0,0,0
8825,2001,2,35,27,3,1,NA,1096,0,6,0,0,0,1,0,0,0,0,0,0,0
8836,4988,2,60,23,4,0,NA,877,0,8,0,0,0,0,0,0,0,0,1,0,0
8899,4418,2,36,18,6,1,NA,1485,0,11,0,0,0,0,0,0,0,0,0,0,1
8915,4608,2,44,10,3,1,NA,924,0,1,0,0,0,0,0,1,0,0,0,0,0
8966,2056,2,65,15,6,0,NA,1425,0,5,0,0,0,0,0,0,0,1,0,0,0
8977,2386,2,42,19,5,1,NA,1274,0,6,0,0,0,1,0,0,0,0,0,0,0
8999,945,2,26,21,5,1,NA,2011,0,9,0,0,0,0,0,0,0,0,0,1,0
9021,3084,2,25,7,2,1,NA,1801,0,3,0,1,0,0,0,0,0,0,0,0,0
9025,4916,2,33,5,7,1,NA,2168,1,3,0,1,0,0,0,0,0,0,0,0,0
9038,6539,2,35,27,1,1,NA,2650,1,4,1,0,0,0,0,0,0,0,0,0,0
9055,7568,2,30,25,4,1,NA,1718,0,9,0,0,0,0,0,0,0,0,0,1,0
9064,8184,2,45,16,5,1,NA,1500,0,8,0,0,0,0,0,0,0,0,1,0,0
9074,5656,2,27,17,2,1,NA,2999,0,10,0,0,0,0,0,0,1,0,0,0,0
9163,2781,2,34,15,5,1,NA,830,0,1,0,0,0,0,0,1,0,0,0,0,0
9191,6200,2,39,25,6,1,NA,1592,0,4,1,0,0,0,0,0,0,0,0,0,0
9196,11300,2,21,22,1,1,NA,1599,1,8,0,0,0,0,0,0,0,0,1,0,0
9211,11766,2,42,27,3,1,NA,1013,0,6,0,0,0,1,0,0,0,0,0,0,0
9227,10743,2,29,14,5,1,NA,2321,0,5,0,0,0,0,0,0,0,1,0,0,0
9234,10431,2,30,18,7,1,NA,1356,1,9,0,0,0,0,0,0,0,0,0,1,0
9242,6001,2,34,19,1,1,NA,1595,1,2,0,0,0,0,1,0,0,0,0,0,0
9256,2405,2,27,14,6,1,NA,869,0,10,0,0,0,0,0,0,1,0,0,0,0
9257,8952,2,39,22,3,1,NA,2126,0,8,0,0,0,0,0,0,0,0,1,0,0
9275,8588,2,78,17,3,0,NA,1218,0,1,0,0,0,0,0,1,0,0,0,0,0
9283,3830,2,59,16,5,0,NA,1416,0,8,0,0,0,0,0,0,0,0,1,0,0
9285,3170,2,30,22,5,1,NA,1468,0,6,0,0,0,1,0,0,0,0,0,0,0
9327,2226,2,30,14,5,1,NA,1560,0,5,0,0,0,0,0,0,0,1,0,0,0
9337,982,2,32,17,3,1,NA,1936,0,6,0,0,0,1,0,0,0,0,0,0,0
9350,1663,2,32,13,4,1,NA,2033,0,5,0,0,0,0,0,0,0,1,0,0,0
9355,2263,2,53,23,6,0,NA,860,0,6,0,0,0,1,0,0,0,0,0,0,0
9358,7349,2,18,28,7,1,NA,989,1,10,0,0,0,0,0,0,1,0,0,0,0
9374,10208,2,64,17,5,0,NA,2091,0,3,0,1,0,0,0,0,0,0,0,0,0
9385,3941,2,54,22,3,0,NA,1959,0,7,0,0,1,0,0,0,0,0,0,0,0
9387,6508,2,55,23,4,0,NA,786,0,7,0,0,1,0,0,0,0,0,0,0,0
9417,7520,2,60,25,4,0,NA,1059,0,9,0,0,0,0,0,0,0,0,0,1,0
9429,8363,2,54,18,3,0,NA,1504,0,7,0,0,1,0,0,0,0,0,0,0,0
9433,3730,2,54,20,4,0,NA,1448,0,1,0,0,0,0,0,1,0,0,0,0,0
9480,7969,2,30,18,7,1,NA,1642,1,8,0,0,0,0,0,0,0,0,1,0,0
9501,1069,2,69,19,7,0,NA,1230,1,11,0,0,0,0,0,0,0,0,0,0,1
9535,10646,2,70,8,3,0,NA,1650,0,6,0,0,0,1,0,0,0,0,0,0,0
9556,8541,2,23,15,3,1,NA,1252,0,11,0,0,0,0,0,0,0,0,0,0,1
9584,5766,2,57,13,3,0,NA,2751,0,1,0,0,0,0,0,1,0,0,0,0,0
9587,1815,2,38,25,3,1,NA,1024,0,7,0,0,1,0,0,0,0,0,0,0,0
9598,3808,2,53,20,2,0,NA,752,0,9,0,0,0,0,0,0,0,0,0,1,0
9673,540,2,48,24,7,1,NA,1466,1,7,0,0,1,0,0,0,0,0,0,0,0
9690,3138,2,58,3,5,0,NA,1820,0,3,0,1,0,0,0,0,0,0,0,0,0
9732,423,2,37,16,1,1,NA,1135,1,7,0,0,1,0,0,0,0,0,0,0,0
9759,236,2,24,18,4,1,NA,1808,0,6,0,0,0,1,0,0,0,0,0,0,0
9761,7060,2,40,14,5,1,NA,2502,0,5,0,0,0,0,0,0,0,1,0,0,0
9765,2865,2,38,21,4,1,NA,897,0,5,0,0,0,0,0,0,0,1,0,0,0
9795,9035,2,51,15,5,0,NA,1272,0,1,0,0,0,0,0,1,0,0,0,0,0
9839,9871,2,48,12,3,1,NA,861,0,1,0,0,0,0,0,1,0,0,0,0,0
9848,3555,2,47,3,5,1,NA,1002,0,3,0,1,0,0,0,0,0,0,0,0,0
9878,5244,2,57,15,4,0,NA,1732,0,8,0,0,0,0,0,0,0,0,1,0,0
9920,2036,2,40,26,4,1,NA,1343,0,7,0,0,1,0,0,0,0,0,0,0,0
9931,2425,2,30,20,2,1,NA,2092,0,9,0,0,0,0,0,0,0,0,0,1,0
9939,3832,2,76,2,4,0,NA,1763,0,2,0,0,0,0,1,0,0,0,0,0,0
9953,6855,2,35,10,5,1,NA,1815,0,6,0,0,0,1,0,0,0,0,0,0,0
9957,9908,2,26,22,7,1,NA,1632,1,7,0,0,1,0,0,0,0,0,0,0,0
9991,8541,2,19,15,3,1,NA,1023,0,11,0,0,0,0,0,0,0,0,0,0,1
10014,7901,2,57,11,4,0,NA,877,0,1,0,0,0,0,0,1,0,0,0,0,0
10057,5210,2,30,28,6,1,NA,1385,0,2,0,0,0,0,1,0,0,0,0,0,0
10071,4277,2,32,20,2,1,NA,838,0,2,0,0,0,0,1,0,0,0,0,0,0
10114,8473,2,62,20,4,0,NA,673,0,1,0,0,0,0,0,1,0,0,0,0,0
10115,5733,2,62,20,1,0,NA,1827,1,11,0,0,0,0,0,0,0,0,0,0,1
10120,8179,2,31,13,6,1,NA,1509,0,10,0,0,0,0,0,0,1,0,0,0,0
10159,3040,2,68,24,5,0,NA,1373,0,4,1,0,0,0,0,0,0,0,0,0,0
10166,9445,2,56,25,6,0,NA,664,0,4,1,0,0,0,0,0,0,0,0,0,0
10191,7869,2,75,20,2,0,NA,1558,0,9,0,0,0,0,0,0,0,0,0,1,0
10300,381,2,55,11,4,0,NA,1482,0,10,0,0,0,0,0,0,1,0,0,0,0
10355,11218,2,63,9,2,0,NA,498,0,1,0,0,0,0,0,1,0,0,0,0,0
10368,1361,2,83,20,4,0,NA,2220,0,9,0,0,0,0,0,0,0,0,0,1,0
10431,10665,2,42,18,4,1,NA,1023,0,1,0,0,0,0,0,1,0,0,0,0,0
10472,9763,2,52,16,5,0,NA,844,0,4,1,0,0,0,0,0,0,0,0,0,0
10482,9353,2,38,27,6,1,NA,1005,0,10,0,0,0,0,0,0,1,0,0,0,0
10491,1313,2,20,20,1,1,NA,1603,1,11,0,0,0,0,0,0,0,0,0,0,1
10502,9197,2,38,26,4,1,NA,993,0,10,0,0,0,0,0,0,1,0,0,0,0
10518,10057,2,52,15,6,0,NA,1986,0,4,1,0,0,0,0,0,0,0,0,0,0
10544,7161,2,44,19,4,1,NA,1597,0,10,0,0,0,0,0,0,1,0,0,0,0
10553,8036,2,21,6,1,1,NA,1591,1,3,0,1,0,0,0,0,0,0,0,0,0
10635,3091,2,67,12,3,0,NA,927,0,1,0,0,0,0,0,1,0,0,0,0,0
10655,2245,2,70,27,3,0,NA,826,0,6,0,0,0,1,0,0,0,0,0,0,0
10678,1001,2,45,22,5,1,NA,1282,0,6,0,0,0,1,0,0,0,0,0,0,0
10718,8588,2,44,17,3,1,NA,1458,0,1,0,0,0,0,0,1,0,0,0,0,0
10737,1467,2,37,12,1,1,NA,1029,1,8,0,0,0,0,0,0,0,0,1,0,0
10800,622,2,63,18,7,0,NA,937,1,8,0,0,0,0,0,0,0,0,1,0,0
10848,11839,2,67,19,7,0,NA,830,1,11,0,0,0,0,0,0,0,0,0,0,1
10852,9046,2,47,18,7,1,NA,983,1,9,0,0,0,0,0,0,0,0,0,1,0
10854,660,2,58,23,4,0,NA,2243,0,8,0,0,0,0,0,0,0,0,1,0,0
10857,2664,2,60,24,5,0,NA,1335,0,4,1,0,0,0,0,0,0,0,0,0,0
10876,7165,2,66,17,5,0,NA,778,0,11,0,0,0,0,0,0,0,0,0,0,1
10934,8036,2,42,6,1,1,NA,2082,1,3,0,1,0,0,0,0,0,0,0,0,0
10954,9088,2,27,8,3,1,NA,1671,0,6,0,0,0,1,0,0,0,0,0,0,0
10960,5123,2,42,22,3,1,NA,1124,0,8,0,0,0,0,0,0,0,0,1,0,0
10973,280,2,37,15,3,1,NA,2602,0,3,0,1,0,0,0,0,0,0,0,0,0
10976,7636,2,73,18,3,0,NA,1442,0,7,0,0,1,0,0,0,0,0,0,0,0
10977,4298,2,67,22,5,0,NA,1593,0,6,0,0,0,1,0,0,0,0,0,0,0
10990,536,2,41,20,2,1,NA,796,0,9,0,0,0,0,0,0,0,0,0,1,0
11006,11589,2,38,25,3,1,NA,1539,0,10,0,0,0,0,0,0,1,0,0,0,0
11016,2768,2,42,20,3,1,NA,2058,0,5,0,0,0,0,0,0,0,1,0,0,0
11036,8096,2,47,28,2,1,NA,1206,0,11,0,0,0,0,0,0,0,0,0,0,1
11040,8905,2,28,26,7,1,NA,2126,1,4,1,0,0,0,0,0,0,0,0,0,0
11064,6056,2,64,9,2,0,NA,960,0,1,0,0,0,0,0,1,0,0,0,0,0
11118,661,2,60,10,3,0,NA,863,0,1,0,0,0,0,0,1,0,0,0,0,0
11134,3696,2,76,27,3,0,NA,1670,0,7,0,0,1,0,0,0,0,0,0,0,0
11192,2870,2,32,14,6,1,NA,1851,0,10,0,0,0,0,0,0,1,0,0,0,0
11213,1313,2,65,20,1,0,NA,1349,1,11,0,0,0,0,0,0,0,0,0,0,1
11218,10217,2,57,20,1,0,NA,1538,1,2,0,0,0,0,1,0,0,0,0,0,0
11219,3462,2,59,11,4,0,NA,1081,0,1,0,0,0,0,0,1,0,0,0,0,0
11221,1306,2,33,16,6,1,NA,1302,0,5,0,0,0,0,0,0,0,1,0,0,0
11260,8707,2,47,17,3,1,NA,682,0,1,0,0,0,0,0,1,0,0,0,0,0
11314,3555,2,19,3,5,1,NA,1327,0,3,0,1,0,0,0,0,0,0,0,0,0
11341,8501,2,28,23,3,1,NA,1037,0,11,0,0,0,0,0,0,0,0,0,0,1
11382,4342,2,25,16,4,1,NA,958,0,3,0,1,0,0,0,0,0,0,0,0,0
11395,10508,2,50,21,3,0,NA,2441,0,9,0,0,0,0,0,0,0,0,0,1,0
11456,11856,2,60,19,2,0,NA,1237,0,5,0,0,0,0,0,0,0,1,0,0,0
11459,3768,2,40,19,4,1,NA,1685,0,10,0,0,0,0,0,0,1,0,0,0,0
11461,6589,2,55,16,4,0,NA,1111,0,3,0,1,0,0,0,0,0,0,0,0,0
11494,1090,2,53,24,7,0,NA,1980,1,4,1,0,0,0,0,0,0,0,0,0,0
11534,8588,2,20,17,3,1,NA,967,0,1,0,0,0,0,0,1,0,0,0,0,0
11542,832,2,65,20,4,0,NA,1126,0,9,0,0,0,0,0,0,0,0,0,1,0
11548,2425,2,25,20,2,1,NA,2092,0,9,0,0,0,0,0,0,0,0,0,1,0
11556,7719,2,74,15,6,0,NA,1086,0,1,0,0,0,0,0,1,0,0,0,0,0
11586,9952,2,55,9,4,0,NA,537,0,6,0,0,0,1,0,0,0,0,0,0,0
11632,8392,2,33,14,5,1,NA,1433,0,1,0,0,0,0,0,1,0,0,0,0,0
11710,7586,2,53,19,1,0,NA,1803,1,9,0,0,0,0,0,0,0,0,0,1,0
11751,5553,2,28,25,6,1,NA,2050,0,4,1,0,0,0,0,0,0,0,0,0,0
11844,8244,2,35,16,7,1,NA,1477,1,4,1,0,0,0,0,0,0,0,0,0,0
11905,2643,2,70,17,5,0,NA,2189,0,3,0,1,0,0,0,0,0,0,0,0,0
11918,7256,2,58,5,6,0,NA,1391,0,6,0,0,0,1,0,0,0,0,0,0,0
11958,990,2,52,24,7,0,NA,1996,1,7,0,0,1,0,0,0,0,0,0,0,0
12008,741,2,40,26,4,1,NA,1351,0,10,0,0,0,0,0,0,1,0,0,0,0
12054,2660,2,30,8,3,1,NA,2548,0,3,0,1,0,0,0,0,0,0,0,0,0
12065,10931,2,60,25,1,0,NA,1810,1,7,0,0,1,0,0,0,0,0,0,0,0
12091,414,2,45,25,1,1,NA,1732,1,7,0,0,1,0,0,0,0,0,0,0,0
12118,9538,2,52,10,5,0,NA,1492,0,10,0,0,0,0,0,0,1,0,0,0,0
12127,3394,2,35,12,1,1,NA,551,1,8,0,0,0,0,0,0,0,0,1,0,0
12135,11353,2,36,11,4,1,NA,1971,0,1,0,0,0,0,0,1,0,0,0,0,0
12144,6166,2,55,16,5,0,NA,1484,0,8,0,0,0,0,0,0,0,0,1,0,0
12162,1599,2,37,11,6,1,NA,1498,0,10,0,0,0,0,0,0,1,0,0,0,0
12231,7533,2,35,21,3,1,NA,1480,0,9,0,0,0,0,0,0,0,0,0,1,0
12282,9059,2,60,15,6,0,NA,2214,0,5,0,0,0,0,0,0,0,1,0,0,0
12283,4533,2,32,20,5,1,NA,1587,0,7,0,0,1,0,0,0,0,0,0,0,0
12290,6967,2,30,19,1,1,NA,1939,1,9,0,0,0,0,0,0,0,0,0,1,0
12306,4560,2,51,20,2,0,NA,1736,0,2,0,0,0,0,1,0,0,0,0,0,0
12311,3170,2,80,22,5,0,NA,1055,0,6,0,0,0,1,0,0,0,0,0,0,0
12338,183,2,22,27,1,1,NA,1947,1,4,1,0,0,0,0,0,0,0,0,0,0
12341,6120,2,42,18,2,1,NA,1083,0,3,0,1,0,0,0,0,0,0,0,0,0
12399,798,2,32,19,3,1,NA,1275,0,6,0,0,0,1,0,0,0,0,0,0,0
12445,5298,2,29,23,6,1,NA,732,0,4,1,0,0,0,0,0,0,0,0,0,0
12481,2655,2,56,10,3,0,NA,682,0,1,0,0,0,0,0,1,0,0,0,0,0
12487,11318,2,55,16,5,0,NA,1209,0,8,0,0,0,0,0,0,0,0,1,0,0
12528,2102,2,60,21,5,0,NA,2160,0,9,0,0,0,0,0,0,0,0,0,1,0
12543,2995,2,22,20,5,1,NA,818,0,10,0,0,0,0,0,0,1,0,0,0,0
12548,8633,2,70,20,3,0,NA,729,0,5,0,0,0,0,0,0,0,1,0,0,0
12563,10529,2,46,27,4,1,NA,872,0,1,0,0,0,0,0,1,0,0,0,0,0
12628,5744,2,65,18,6,0,NA,708,0,11,0,0,0,0,0,0,0,0,0,0,1
12659,11505,2,58,12,4,0,NA,1138,0,10,0,0,0,0,0,0,1,0,0,0,0
12726,4332,2,70,23,3,0,NA,595,0,11,0,0,0,0,0,0,0,0,0,0,1
12807,10269,2,48,20,1,1,NA,1409,1,11,0,0,0,0,0,0,0,0,0,0,1
12825,3703,2,60,20,2,0,NA,919,0,2,0,0,0,0,1,0,0,0,0,0,0
12842,7512,2,31,9,4,1,NA,2476,0,3,0,1,0,0,0,0,0,0,0,0,0
12851,173,2,58,18,7,0,NA,1164,1,9,0,0,0,0,0,0,0,0,0,1,0
12852,3084,2,45,7,2,1,NA,1642,0,3,0,1,0,0,0,0,0,0,0,0,0
12873,1853,2,64,22,3,0,NA,1514,0,7,0,0,1,0,0,0,0,0,0,0,0
12895,11304,2,38,10,6,1,NA,927,0,9,0,0,0,0,0,0,0,0,0,1,0
12896,1770,2,50,26,2,0,NA,1188,0,6,0,0,0,1,0,0,0,0,0,0,0
12950,10061,2,44,18,3,1,NA,2291,0,10,0,0,0,0,0,0,1,0,0,0,0
12985,10579,2,74,5,6,0,NA,616,0,6,0,0,0,1,0,0,0,0,0,0,0
13043,6961,2,34,16,2,1,NA,1176,0,6,0,0,0,1,0,0,0,0,0,0,0
13044,3327,2,57,16,1,0,NA,1315,1,7,0,0,1,0,0,0,0,0,0,0,0
13045,8052,2,45,22,7,1,NA,1104,1,7,0,0,1,0,0,0,0,0,0,0,0
13053,11443,2,50,22,4,0,NA,1031,0,9,0,0,0,0,0,0,0,0,0,1,0
13095,8605,2,42,15,6,1,NA,2023,0,4,1,0,0,0,0,0,0,0,0,0,0
13109,11594,2,29,8,3,1,NA,2094,0,6,0,0,0,1,0,0,0,0,0,0,0
13272,741,2,62,26,4,0,NA,1278,0,10,0,0,0,0,0,0,1,0,0,0,0
13292,6942,2,52,14,5,0,NA,1811,0,5,0,0,0,0,0,0,0,1,0,0,0
13343,10834,2,50,19,1,0,NA,1622,1,9,0,0,0,0,0,0,0,0,0,1,0
13399,281,2,49,24,7,1,NA,1145,1,4,1,0,0,0,0,0,0,0,0,0,0
13450,9990,2,66,15,6,0,NA,784,0,1,0,0,0,0,0,1,0,0,0,0,0
13455,4342,2,47,16,4,1,NA,1151,0,3,0,1,0,0,0,0,0,0,0,0,0
13481,5052,2,62,20,5,0,NA,1357,0,10,0,0,0,0,0,0,1,0,0,0,0
13483,7499,2,45,18,3,1,NA,2196,0,10,0,0,0,0,0,0,1,0,0,0,0
13604,6682,2,30,8,3,1,NA,2324,0,3,0,1,0,0,0,0,0,0,0,0,0
13618,7050,2,55,12,3,0,NA,675,0,1,0,0,0,0,0,1,0,0,0,0,0
13641,11569,2,32,16,4,1,NA,1215,0,11,0,0,0,0,0,0,0,0,0,0,1
13669,1472,2,40,29,1,1,NA,941,1,8,0,0,0,0,0,0,0,0,1,0,0
13702,9851,2,44,25,3,1,NA,1636,0,10,0,0,0,0,0,0,1,0,0,0,0
13752,2841,2,63,12,1,0,NA,352,1,8,0,0,0,0,0,0,0,0,1,0,0
13763,7338,2,48,18,4,1,NA,1220,0,6,0,0,0,1,0,0,0,0,0,0,0
13806,7842,2,70,16,6,0,NA,841,0,5,0,0,0,0,0,0,0,1,0,0,0
13839,8883,2,37,11,2,1,NA,1288,0,1,0,0,0,0,0,1,0,0,0,0,0
13856,1878,2,65,7,2,0,NA,2222,0,3,0,1,0,0,0,0,0,0,0,0,0
13873,785,2,41,2,4,1,NA,1452,0,2,0,0,0,0,1,0,0,0,0,0,0
13910,3847,2,30,23,4,1,NA,854,0,7,0,0,1,0,0,0,0,0,0,0,0
13949,11228,2,46,23,4,1,NA,1273,0,7,0,0,1,0,0,0,0,0,0,0,0
13954,2168,2,71,8,2,0,NA,585,0,10,0,0,0,0,0,0,1,0,0,0,0
14007,1769,2,42,26,4,1,NA,2371,0,10,0,0,0,0,0,0,1,0,0,0,0
14024,9222,2,58,23,4,0,NA,1350,0,8,0,0,0,0,0,0,0,0,1,0,0
14026,4621,2,19,15,4,1,NA,2562,0,8,0,0,0,0,0,0,0,0,1,0,0
14068,4303,2,48,21,3,1,NA,1429,0,9,0,0,0,0,0,0,0,0,0,1,0
14094,3345,2,63,16,5,0,NA,1577,0,8,0,0,0,0,0,0,0,0,1,0,0
14100,4487,2,37,21,7,1,NA,706,1,8,0,0,0,0,0,0,0,0,1,0,0
14153,2924,2,56,14,5,0,NA,1599,0,4,1,0,0,0,0,0,0,0,0,0,0
14192,8606,2,27,21,7,1,NA,1404,1,8,0,0,0,0,0,0,0,0,1,0,0
14247,2260,2,52,27,3,0,NA,935,0,6,0,0,0,1,0,0,0,0,0,0,0
14251,9160,2,52,20,1,0,NA,1174,1,2,0,0,0,0,1,0,0,0,0,0,0
14301,11047,2,58,29,3,0,NA,1685,0,11,0,0,0,0,0,0,0,0,0,0,1
14358,10135,2,39,26,3,1,NA,1265,0,1,0,0,0,0,0,1,0,0,0,0,0
14364,3577,2,20,16,4,1,NA,1339,0,11,0,0,0,0,0,0,0,0,0,0,1
14367,9734,2,20,17,7,1,NA,1684,1,5,0,0,0,0,0,0,0,1,0,0,0
14369,7057,2,23,13,4,1,NA,1538,0,5,0,0,0,0,0,0,0,1,0,0,0
14391,7599,2,70,22,1,0,NA,788,1,8,0,0,0,0,0,0,0,0,1,0,0
14411,7149,2,46,15,4,1,NA,999,0,8,0,0,0,0,0,0,0,0,1,0,0
14484,5322,2,24,16,7,1,NA,1277,1,4,1,0,0,0,0,0,0,0,0,0,0
14510,6391,2,45,22,7,1,NA,751,1,7,0,0,1,0,0,0,0,0,0,0,0
14581,7675,2,36,16,7,1,NA,2440,1,5,0,0,0,0,0,0,0,1,0,0,0
14600,10825,2,60,22,3,0,NA,1139,0,8,0,0,0,0,0,0,0,0,1,0,0
14636,10549,2,65,22,4,0,NA,624,0,9,0,0,0,0,0,0,0,0,0,1,0
14669,11529,2,40,18,2,1,NA,1119,0,8,0,0,0,0,0,0,0,0,1,0,0
14682,9062,2,26,27,4,1,NA,1098,0,1,0,0,0,0,0,1,0,0,0,0,0
14734,1708,2,42,14,3,1,NA,2986,0,3,0,1,0,0,0,0,0,0,0,0,0
14746,1687,2,21,10,3,1,NA,1084,0,1,0,0,0,0,0,1,0,0,0,0,0
14804,2021,2,38,15,3,1,NA,1888,0,11,0,0,0,0,0,0,0,0,0,0,1
14820,3084,2,23,7,2,1,NA,1496,0,3,0,1,0,0,0,0,0,0,0,0,0
14836,3559,2,33,20,2,1,NA,2058,0,9,0,0,0,0,0,0,0,0,0,1,0
14857,8622,2,73,9,2,0,NA,295,0,1,0,0,0,0,0,1,0,0,0,0,0
14980,3470,2,42,18,2,1,NA,1176,0,6,0,0,0,1,0,0,0,0,0,0,0
14981,10129,2,45,15,3,1,NA,1323,0,11,0,0,0,0,0,0,0,0,0,0,1
14995,11007,2,24,29,1,1,NA,1020,1,8,0,0,0,0,0,0,0,0,1,0,0
15001,4255,2,65,16,2,0,NA,727,0,6,0,0,0,1,0,0,0,0,0,0,0
15013,10742,2,59,20,1,0,NA,1237,1,2,0,0,0,0,1,0,0,0,0,0,0
15030,10049,2,38,15,3,1,NA,885,0,11,0,0,0,0,0,0,0,0,0,0,1
15050,11204,2,32,16,5,1,NA,1259,0,4,1,0,0,0,0,0,0,0,0,0,0
15066,1301,2,70,12,1,0,NA,856,1,8,0,0,0,0,0,0,0,0,1,0,0
15078,8883,2,64,11,2,0,NA,1131,0,1,0,0,0,0,0,1,0,0,0,0,0
15094,970,2,28,20,2,1,NA,792,0,2,0,0,0,0,1,0,0,0,0,0,0
15100,4727,2,43,16,5,1,NA,1486,0,4,1,0,0,0,0,0,0,0,0,0,0
15113,2577,2,28,28,2,1,NA,1726,0,4,1,0,0,0,0,0,0,0,0,0,0
15174,10629,2,65,21,4,0,NA,1428,0,5,0,0,0,0,0,0,0,1,0,0,0
15195,3555,2,23,3,5,1,NA,1794,0,3,0,1,0,0,0,0,0,0,0,0,0
15216,6974,2,78,10,6,0,NA,577,0,9,0,0,0,0,0,0,0,0,0,1,0
15258,7377,2,32,21,7,1,NA,868,1,8,0,0,0,0,0,0,0,0,1,0,0
15260,2253,2,73,15,3,0,NA,928,0,11,0,0,0,0,0,0,0,0,0,0,1
15289,6637,2,78,15,3,0,NA,681,0,11,0,0,0,0,0,0,0,0,0,0,1
15332,9130,2,62,17,5,0,NA,1437,0,11,0,0,0,0,0,0,0,0,0,0,1
15366,2172,2,57,4,5,0,NA,1494,0,6,0,0,0,1,0,0,0,0,0,0,0
15403,9150,2,35,5,7,1,NA,1947,1,3,0,1,0,0,0,0,0,0,0,0,0
15437,6056,2,38,9,2,1,NA,844,0,1,0,0,0,0,0,1,0,0,0,0,0
15498,1579,2,32,6,1,1,NA,2416,1,3,0,1,0,0,0,0,0,0,0,0,0
15538,369,2,38,13,4,1,NA,1127,0,1,0,0,0,0,0,1,0,0,0,0,0
15552,8541,2,62,15,3,0,NA,1177,0,11,0,0,0,0,0,0,0,0,0,0,1
15571,7219,2,65,21,5,0,NA,562,0,1,0,0,0,0,0,1,0,0,0,0,0
15621,10677,2,52,20,2,0,NA,874,0,9,0,0,0,0,0,0,0,0,0,1,0
15675,1414,2,47,19,1,1,NA,1710,1,2,0,0,0,0,1,0,0,0,0,0,0
15737,7043,2,30,29,1,1,NA,1416,1,8,0,0,0,0,0,0,0,0,1,0,0
15794,8302,2,60,14,5,0,NA,887,0,1,0,0,0,0,0,1,0,0,0,0,0
15805,4071,2,70,13,3,0,NA,1366,0,1,0,0,0,0,0,1,0,0,0,0,0
15841,8615,2,46,24,3,1,NA,1778,0,9,0,0,0,0,0,0,0,0,0,1,0
